,COLLECTION_DATE,FLOODING_DATE,FLOOD_DEPTH,FLOOD_DEPTH_OTHER,FLOOD_FREQUENCY,FLOOD_FREQUENCY_OTHER,PROPERTY_TYPE,AFFECTED_AREA,OTHER_INFORMATION,OBSERVATIONS,AFFECTED_AGRICULTURE,AFFECTED_AGRICULTURE_OTHER,SURVEY_TYPE,MONTH,YEAR,EVENT_TYPE,EVENT_TYPE_OTHER,EVENT_NAME,COUNTY,MUNICIPALITY,SPECIAL_DISTRICT_NAME,FLOOD_PRONE_AREA_ID,AHED_WS_NAME,PHOTO,UNIQUE_ID,geometry
473,2024-06-12T20:18:08+00:00,,,,,,,,,,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,MIAMI-DADE,NA,,NORTH MIAMI-DADE,C-8,Yes,397408d1-48b1-4392-8912-381c2a658cb4,POINT (920874.8019534945 570215.7034422383)
474,2024-06-12T20:19:46+00:00,,,,,,,,,,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,MIAMI-DADE,NA,,NORTH MIAMI-DADE,C-8,Yes,3e493f7b-45e7-44ba-b0f1-793194154fff,POINT (921174.1307511628 568544.9466131553)
475,2024-06-12T20:23:07+00:00,,ankle_deep,,whenever_it_rains,,,,,,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,MIAMI-DADE,NORTH MIAMI,,NORTH MIAMI,C-8,Yes,e9b695be-07ac-4dce-bf56-233a96152c9c,POINT (921789.6019611619 566265.6139014885)
476,2024-06-12T21:54:14+00:00,,ankle_deep,,only_during_tropical_events,,Residential,road_streeet,,Flooded roads in all directions past the sidewalk,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,,HOLLYWOOD,C-10,Yes,ead4e07e-2a1c-4af3-a4c7-55d9a5aadad2,POINT (920318.9575927444 609180.8384383246)
477,2024-06-12T22:08:57+00:00,,ankle_deep,,whenever_it_rains,,Residential,parking_lot,,Water level higher towards the C building (west),,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,OAKLAND PARK,,,NORTH FORK MIDDLE RIVER,Yes,6b69bcfa-e97e-49f9-8c41-5ef65e0dae09,POINT (944376.4458949938 671378.6152892411)
478,2024-06-12T22:34:29+00:00,,knee_deep,,whenever_it_rains,,Residential,building_structure,,,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,CENTRAL BROWARD WATER CONTROL DISTRICT,HOLLYWOOD,C-11 EAST,Yes,50fc7c06-3d98-4da0-bfd5-79d3ae7b77a2,POINT (911860.6159136631 621438.7145130709)
479,2024-06-12T22:39:47+00:00,,,,only_during_tropical_events,,Residential,road_streeet,,,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,FORT LAUDERDALE,,FORT LAUDERDALE SOUTH,CORAL REEF,Yes,9f1193b6-f86e-47c5-8900-ab141c19449c,POINT (929559.5519724116 639864.6812699884)
480,2024-06-12T23:14:49+00:00,,knee_deep,,whenever_it_rains,,Residential,driveway_garage,,Water has entered our garage. The alley way and street are both flooded. ,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,,HOLLYWOOD,C-10,Yes,6beb67d8-4dbe-4ce8-9af0-14c4d2660ff2,POINT (927304.9931613281 614235.1327916533)
481,2024-06-12T23:41:04+00:00,,ankle_deep,,only_during_tropical_events,,Residential,parking_lot,,P1 parking structure completely flooded.,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,FORT LAUDERDALE,,FORT LAUDERDALE DOWNTOWN,CORAL REEF,Yes,3a11bd84-768b-4200-9676-cec05b402abf,POINT (939004.7902997471 648633.4088112414)
482,2024-06-13T00:24:02+00:00,,knee_deep,,only_during_tropical_events,,Residential,road_streeet,,"Two floating dumpsters at the east end of McKinley Street and 15th ave. 
They probably belong to the shelter a little further west . ",,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,,HOLLYWOOD,CORAL REEF,Yes,b4425df8-58ee-4ed4-a711-a2ae72df7814,POINT (939498.3959398307 615467.0712726563)
483,2024-06-13T01:57:28+00:00,,greater_than_knee_deep,,whenever_it_rains,,Industrial,road_streeet,,Taft street bad flooding and all the plazas surrounding it plaza claims it’s on water distric ,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,CENTRAL BROWARD WATER CONTROL DISTRICT,HOLLYWOOD,C-11 EAST,Yes,31a31c6c-9306-4c5d-aaa1-2d747808f9eb,POINT (910171.8735562451 615602.5263823196)
484,2024-06-13T14:23:32+00:00,,knee_deep,,whenever_it_rains,,Residential,building_structure,,"I guess our drains are not working at all. Every time we have a big rain, the street look like a lake! Cars and property damage!",,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,,HOLLYWOOD,CORAL REEF,Yes,54c89ecc-9d2f-4298-af38-1b58e57da400,POINT (939767.7986162454 615081.9437620714)
485,2024-06-13T14:25:37+00:00,,don't_know,,only_during_tropical_events,,Residential,road_streeet,,,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,,HOLLYWOOD,CORAL REEF,Yes,2521168e-9c94-4d51-9347-3ce1f8b0dfdb,POINT (942662.5933515802 608625.444535993)
486,2024-06-13T16:54:26+00:00,,knee_deep,,whenever_it_rains,,Natural_Area_Open_Land_Recreational,field_open_area_natural_area,,"All roads flooded, Collins Ave/AIA flooded, 6"" -2' in areas",,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,MIAMI-DADE,SUNNY ISLES BEACH,,,NORTH BISCAYNE BAY,Yes,5e21bb72-17b3-445b-a093-6d66c597950f,POINT (944677.4928650782 584856.2469957396)
487,2024-06-13T18:18:45+00:00,,don't_know,,only_during_tropical_events,,Residential,building_structure,,High canal water elevation.,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,OAKLAND PARK,,,C-13 EAST,Yes,e2473bfd-ed37-44fe-aef8-9b8a43eee301,POINT (930696.6901180781 668120.742539905)
488,2024-06-13T18:28:05+00:00,,don't_know,,only_during_tropical_events,,Natural_Area_Open_Land_Recreational,field_open_area_natural_area,,Flooded park entrance and north area.,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,OAKLAND PARK,,,C-13 EAST,Yes,9dc815cf-fb50-4530-89fc-e68c9c650421,POINT (931345.5116550773 669622.6197854877)
489,2024-06-13T19:31:59+00:00,,knee_deep,,only_during_tropical_events,,Residential,yard,,"Culverts are all full.  North side of the street is extremely bad.  I am on the south side.  Mangrove water is 15+ feet into my yard, knee deep.  Pool equipment, pool, and fence all affected.  No one maintains the preserve behind my home.  ",,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,LEE,NA,,LEE COUNTY INLAND COAST,ESTERO BAY,Yes,a9e00d69-6968-4d99-b8c1-fdda4e2b4f54,POINT (370777.0652089119 795454.7447611541)
490,2024-06-13T21:37:01+00:00,,knee_deep,,whenever_it_rains,,Residential,road_streeet,,"Flood at Boulevard  Heights, Hollywood FL",,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,SOUTH BROWARD DRAINAGE DISTRICT,HOLLYWOOD,C-9 EAST,Yes,66a25195-d2ea-4e4c-9966-e096b26bf536,POINT (909175.943789579 611182.5227551535)
491,2024-06-13T22:28:00+00:00,,greater_than_knee_deep,,whenever_it_rains,,Residential,building_structure,,Griffin rd and 34th terrace ,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,DANIA BEACH,,,CORAL REEF,Yes,49bd6816-6438-4a3c-a898-461da459fa6b,POINT (921871.8114424124 629221.4138426557)
492,2024-06-13T23:04:26+00:00,,knee_deep,,only_during_tropical_events,,Residential,yard,,The back alley has no drain and it took more than 15 hours to evaporate. A drain needs to be put on the north alley of Garfield Street. ,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,,HOLLYWOOD,C-10,Yes,92e306ea-563b-4380-978e-8260a566438e,POINT (927304.9931613281 614235.1327916533)
493,2024-06-14T13:19:19+00:00,,ankle_deep,,don't_know,,Governmental,road_streeet,,"Eastbound side of Stirling Road had ponding across all three lanes and the sidewalk in the evening on June 13th, 2024.
(I'm partly submitting this as a test. This flooding is on a State Road and I work for FDOT.
Is this helpful for you? I have more...)",,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,,HOLLYWOOD,C-10,Yes,6b273943-7369-44d0-bed9-87b98e2fb104,POINT (925494.4698794968 623768.1717964038)
494,2024-06-14T13:26:02+00:00,,greater_than_knee_deep,,whenever_it_rains,,Residential,road_streeet,,"street always floods with this much rain, has for years and I have talk with city employees when they are in this area and they are aware of yhe flooding. So why can't you close the street to prevent vehicles thinking they can drive through ",,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,,HOLLYWOOD,CORAL REEF,Yes,4b5d8a34-fdf8-4e96-a18e-0fe58e4f20cc,POINT (940222.2537440807 617997.4143090695)
495,2024-06-14T22:30:48+00:00,,knee_deep,,whenever_it_rains,,Residential,driveway_garage,,"Corner of 14ave and Harding has 2 drains on each corner that never drain even in light rain

The golf course pond over flows into street and eventually into homes with wakes from drivers as roads are not blocked off

Photos take June 14 - 4pm
",,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,,HOLLYWOOD,CORAL REEF,Yes,268205ad-f8d3-4647-b46d-eac4f48138fb,POINT (940005.8880350776 616222.2541454881)
496,2024-06-15T13:31:13+00:00,,ankle_deep,,don't_know,,Residential,road_streeet,,,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,MIAMI-DADE,NORTH MIAMI,,NORTH MIAMI,C-8,Yes,d1b51da4-ae94-4f56-8abe-d7864ed74a01,POINT (920953.6781080775 566885.3790661544)
497,2024-06-15T14:03:48+00:00,,knee_deep,,only_during_tropical_events,,Residential,road_streeet,,Streets completely flooded and blocked off. We spoke to a resident in the area and he expressed his concern on inproper drainage and cleaning of sewer. ,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,MIAMI-DADE,BISCAYNE PARK,,BISCAYNE PARK,NORTH BISCAYNE BAY,Yes,b9d21578-814b-4a0e-99e8-dfac597179a2,POINT (926136.6234508306 562046.6561320722)
498,2024-06-15T14:20:03+00:00,,knee_deep,,don't_know,,Residential,road_streeet,,,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,MIAMI-DADE,NA,,NORTH MIAMI-DADE,C-8,Yes,6e06bbb7-1fda-4ffd-ae91-ee05e30347a4,POINT (921523.0506569967 568955.9241376594)
499,2024-06-15T14:37:52+00:00,,knee_deep,,don't_know,,Commercial,parking_lot,,"Parking lot completely flooded. Drain is not flooded, improper elevation for drainage. ",,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,MIAMI-DADE,NORTH MIAMI,,NORTH MIAMI,C-8,Yes,a36de36e-b09f-4d27-a3ed-451e2ed0d541,POINT (921771.5288345776 570261.9786121547)
500,2024-06-15T15:03:22+00:00,,ankle_deep,,don't_know,,Residential,road_streeet,,Drain is completely flooded.,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,MIAMI-DADE,NA,,NORTH MIAMI-DADE,C-8,Yes,8b34e3c9-e8e5-462a-8caf-1eb11acd8c1c,POINT (920064.3882199973 571821.4469499066)
501,2024-06-15T15:19:53+00:00,,greater_than_knee_deep,,don't_know,,Natural_Area_Open_Land_Recreational,road_streeet,,"Residential area, streets, and park completely flooded. Workers present and pumping water out.",,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,MIAMI-DADE,NA,,NORTH MIAMI-DADE,C-8,Yes,0fa0940d-076b-4f96-b973-6f70cd662960,POINT (918542.0051099136 577900.331773743)
502,2024-06-15T15:24:50+00:00,,ankle_deep,,don't_know,,Residential,road_streeet,,Street is completely flooded.,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,MIAMI-DADE,NA,,NORTH MIAMI-DADE,C-8,Yes,7d1122d8-0225-4062-8450-94aeef669bcc,POINT (919257.1795325801 578040.5112834051)
503,2024-06-15T15:33:56+00:00,,ankle_deep,,don't_know,,Residential,road_streeet,,Street is partially flooded.,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,MIAMI-DADE,NA,,NORTH MIAMI-DADE,C-8,Yes,e8bfbe4d-521e-4e58-b16d-b0b62f9f224b,POINT (921493.5031439103 576155.4192530736)
504,2024-06-15T16:06:47+00:00,,knee_deep,,don't_know,,Natural_Area_Open_Land_Recreational,field_open_area_natural_area,,Kiwanis Park flooded.,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,,HOLLYWOOD,C-10,Yes,0b10c5f3-646d-4927-9f87-9ef67df0bb51,POINT (926958.3865710795 613095.0812659934)
505,2024-06-15T17:12:52+00:00,,less_than_ankle_deep,,don't_know,,Commercial,parking_lot,,Previously flooded parking lot at Comfort Suites. ,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,DANIA BEACH,,,C-10,Yes,5507dcdc-81e9-4d3a-ba93-c426a4140895,POINT (930312.1876062453 624721.0022398233)
506,2024-06-15T17:27:15+00:00,,ankle_deep,,don't_know,,Residential,parking_lot,,Tennis court is flooded. ,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,DANIA BEACH,,,CORAL REEF,Yes,63a7e46c-c0a8-4e74-b8cd-1b1b5c31be26,POINT (928492.5396707468 625849.976031743)
507,2024-06-15T17:48:08+00:00,,less_than_ankle_deep,,don't_know,,Industrial,parking_lot,,"Publix parking lot has debris everywhere, indicating previous flooding.",,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,CENTRAL BROWARD WATER CONTROL DISTRICT,HOLLYWOOD,C-11 EAST,Yes,91b1918a-1c02-4ffb-a131-abd772691bcb,POINT (909886.6634967439 615603.7038734034)
508,2024-06-15T18:08:48+00:00,,less_than_ankle_deep,,don't_know,,Mixed_Use,road_streeet,,"No water present, mud present. ",,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,,HOLLYWOOD,C-10,Yes,6e0e5e0d-7a8d-4862-8b47-b310eae85a47,POINT (921422.9419333301 617820.5800170749)
509,2024-06-18T15:42:23+00:00,,ankle_deep,,don't_know,,Governmental,road_streeet,,"Tuesday 6/12/24, 2:20pm, Federal Hwy is visibly flooded in the distance.",,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,,HOLLYWOOD,CORAL REEF,Yes,8ce5c373-e36d-4dba-8e57-88beba1fdab0,POINT (937398.94246158 613495.5798088238)
510,2024-06-18T15:44:47+00:00,,ankle_deep,,don't_know,,Governmental,road_streeet,,"Tuesday 6/12/24, 4:20pm",,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,,HOLLYWOOD,C-10,Yes,3494f1c4-4bf4-4d0c-8fbd-ee4ab5585716,POINT (927679.4140004106 609805.1761004031)
511,2024-06-11T16:55:04+00:00,,ankle_deep,,,,Mixed_Use,road_streeet,,Thomas street behind Sheridan Tech College. ,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,,HOLLYWOOD,C-10,No,6eaa5c73-2687-4d73-805e-32dc2a319351,POINT (919349.3932589106 617605.6175204888)
512,2024-06-11T20:20:25+00:00,,ankle_deep,,,,Mixed_Use,road_streeet,,,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,MIAMI-DADE,NA,,NORTH MIAMI-DADE,C-9 EAST,No,148f81cf-8fb8-4407-b6e6-6d90081a6ad2,POINT (931013.8072659969 579971.1462016553)
513,2024-06-11T22:49:05+00:00,,less_than_ankle_deep,,,,Residential,road_streeet,,,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HALLANDALE,,,NORTH BISCAYNE BAY,No,fbe3ea64-d364-403a-9d97-d44608a5d6a1,POINT (936457.7868635803 602440.2101873234)
514,2024-06-12T02:06:14+00:00,,ankle_deep,,,,Residential,storm_drain,,Streets are flooded ,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,,HOLLYWOOD,CORAL REEF,No,0addb8d5-34b9-4e3d-bdec-8994fbd12a2d,POINT (939742.1441399939 609589.7470693216)
515,2024-06-12T17:46:08+00:00,,ankle_deep,,,,Residential,parking_lot,,Everytime it rain the parking lots flood. When we get several inches of rain it's ankle deep. Last April 2023 when we got 20inches it was above my knees and my car flooded. Right now the lake is starting to spill out. ,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,,HOLLYWOOD,C-10,No,07228588-841a-45e9-aeff-5fb6da21fce4,POINT (924157.7894819938 620975.7298747376)
516,2024-06-12T18:07:51+00:00,,ankle_deep,,,,Governmental,road_streeet,,From Hollywood Blvd to Tyler St at 1:30pm 6/12/24,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,,HOLLYWOOD,C-10,No,c6d6df36-431d-46a3-aa21-bce2f5adf813,POINT (928010.2361734137 610821.82925082)
517,2024-06-12T18:31:28+00:00,,knee_deep,,,,Residential,building_structure,,,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,,HOLLYWOOD,CORAL REEF,No,3a4b5ff2-1cac-4fb2-987d-2a05da067258,POINT (939653.5452358276 614829.6447259933)
518,2024-06-12T18:45:34+00:00,,ankle_deep,,,,Residential,road_streeet,,The entire 6400 block of Liberty Street is flooded. I have owned my home since 2011 and over the last 4 years it has gotten worse every year when it rains hard.,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,HOLLYWOOD,CENTRAL BROWARD WATER CONTROL DISTRICT,HOLLYWOOD,C-11 EAST,No,1cdaef2e-7db8-42db-91f3-6e3c2b9a1d7e,POINT (912840.7330479138 617262.1674199924)
519,2024-06-12T22:07:00+00:00,,greater_than_knee_deep,,,,Mixed_Use,building_structure,,3-5 feet of water in flagler village - downtown Fort Lauderdale!!!,,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,FORT LAUDERDALE,,FORT LAUDERDALE DOWNTOWN,CORAL REEF,No,6851ff6c-cc65-49d3-8fa0-7fa1c61f6d4c,POINT (939072.0368844122 652474.1114316583)
520,2024-06-13T02:40:10+00:00,,knee_deep,,,,Residential,yard,,"The water is a foot away from my paved patio. It seems the canal is not being drained. If it continues to rain without proper canal drainage, we will have water inside the house by tomorrow. Please drain the canal. ",,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,PEMBROKE PINES,SOUTH BROWARD DRAINAGE DISTRICT,PEMBROKE PINES WEST,C-11 WEST,No,5b45483e-493d-49d2-8097-2e10edd26b36,POINT (852026.9219329953 612028.4269032404)
521,2024-06-13T05:20:54+00:00,,greater_than_knee_deep,,,,Mixed_Use,road_streeet,,"Roads, parking lots, driveways are flooded to the point you cannot see the beginning or end of the lanes and the grass/sidewalk. Drains are no longer draining. Parking lots are flooded. ",,,Report Flooding and Early Concerns,06,2024,extreme_heavy_rainfall,Rain,2024 June Extreme Rain Event,BROWARD,FORT LAUDERDALE,,FORT LAUDERDALE SOUTH,CORAL REEF,No,4cb987bf-67bc-4b69-ba98-cab7ac7c1c60,POINT (931514.8082324937 641536.6211675704)
522,2024-08-05T18:24:18+00:00,,don't_know,,whenever_it_rains,,Residential,building_structure,,The ponds in the community do not have control structures. Small storm events are staging the ponds high to its limit. I am concern a hurricane or any major storm event will overload the capabilities of the pond and flood the community.,,,Report Flooding and Early Concerns,08,2024,extreme_heavy_rainfall,Tropical_Storm,2024 August Tropical Storm Debby,LEE,NA,,LEE COUNTY NORTH FORT MYERS,TIDAL NORTH,Yes,901a0d50-a6b9-4925-b80f-7ead682d5b2d,POINT (358667.6215800792 863800.3971115723)
