,GetData,Dbkey,Station,Group,Site,Data Type,Freq,Stat,Recorder,Agency,Sensor,Start Date,End Date,Strata,OpNum,County,Latitude,Longitude,X Coord,Y Coord,Basin,Struct,Sec,Twp,Rng,start_date,end_date
6796,,WZ840,S705_H,S705,S705,STG,DA,MEAN,TELE,WMD,,29-FEB-2024,31-OCT-2024,0,,DAD,253108.905,802049.457,871491.434,431454.625,C102E,,33,56,40,20240229,20241031
6797,,WZ839,S705_T,S705,S705,STG,BK,INST,TELE,WMD,,01-APR-2024,01-NOV-2024,0,,DAD,253106.718,802049.559,871483.174,431233.785,C102E,,33,56,40,20240401,20241101
6798,,WZ838,S705_T,S705,S705,STG,DA,MEAN,TELE,WMD,,31-MAR-2024,31-OCT-2024,0,,DAD,253106.718,802049.559,871483.174,431233.785,C102E,,33,56,40,20240331,20241031
6799,,WZ254,S709_H,S709,S709,STG,BK,INST,TELE,WMD,,17-AUG-2023,01-NOV-2024,0,,DAD,252814.239,802048.987,871621.006,413821.04,C103E,,16,57,40,20230817,20241101
6800,,WZ253,S709_H,S709,S709,STG,DA,MEAN,TELE,WMD,,17-AUG-2023,31-OCT-2024,0,,DAD,252814.239,802048.987,871621.006,413821.04,C103E,,16,57,40,20230817,20241031
6801,,AN716,S709_T,S709,S709,STG,BK,INST,TELE,WMD,T,25-JUN-2017,01-NOV-2024,0,,DAD,252816.253,802049.014,871617.535,414024.355,C103E,,16,57,40,20170625,20241101
6802,,AN717,S709_T,S709,S709,STG,DA,MEAN,TELE,WMD,T,25-JUN-2017,28-OCT-2024,0,,DAD,252816.253,802049.014,871617.535,414024.355,C103E,,16,57,40,20170625,20241028
6803,,07815,S70_H,S70,S70,STG,RI,DWR,????,WMD,H,01-MAR-1988,16-APR-1998,0,,GLA,270708.99,810928.284,604820.911,1012522.963,C41N,,6,39,32,19880301,19980416
6804,,04803,S70_H,S70,S70,STG,BK,INST,????,WMD,H,10-DEC-1975,07-JUN-1994,0,,GLA,270708.99,810928.284,604820.911,1012522.963,C41N,,6,39,32,19751210,19940607
6805,,65867,S70_H,S70_H,S70,STG,BK,INST,DRV,WMD,H,10-DEC-1975,27-OCT-2024,0,,GLA,270708.99,810928.284,604820.911,1012522.963,C41N,,6,39,32,19751210,20241027
6806,,IY893,S70_H,S70,S70,STG,BK,INST,TELE,WMD,H,10-MAY-1994,01-NOV-2024,0,,GLA,270708.99,810928.284,604820.911,1012522.963,C41N,,6,39,32,19940510,20241101
6807,,05446,S70_H,S70,S70,STG,DA,MEAN,SP01,WMD,H,16-MAY-1986,10-MAY-1994,0,,GLA,270708.99,810928.284,604820.911,1012522.963,C41N,,6,39,32,19860516,19940510
6808,,04804,S70_H,S70,S70,STG,DA,MEAN,????,WMD,H,10-DEC-1975,07-JUN-1994,0,,GLA,270708.99,810928.284,604820.911,1012522.963,C41N,,6,39,32,19751210,19940607
6809,,65866,S70_H,S70_H,S70,STG,DA,MEAN,DRV,WMD,H,10-DEC-1975,15-OCT-2024,0,,GLA,270708.99,810928.284,604820.911,1012522.963,C41N,,6,39,32,19751210,20241015
6810,,15765,S70_H,S70,S70,STG,DA,MEAN,TELE,WMD,H,10-MAY-1994,31-OCT-2024,0,,GLA,270708.99,810928.284,604820.911,1012522.963,C41N,,6,39,32,19940510,20241031
6811,,07816,S70_T,S70,S70,STG,RI,DWR,????,WMD,T,01-MAR-1988,16-APR-1998,0,,GLA,270706.569,810924.159,605193.324,1012278.034,C41S,,6,39,32,19880301,19980416
6812,,65877,S70_T,S70_T,S70,STG,BK,INST,DRV,WMD,T,16-MAY-1986,27-OCT-2024,0,,GLA,270706.569,810924.159,605193.324,1012278.034,C41S,,6,39,32,19860516,20241027
6813,,IY897,S70_T,S70,S70,STG,BK,INST,TELE,WMD,T,10-MAY-1994,01-NOV-2024,0,,GLA,270706.569,810924.159,605193.324,1012278.034,C41S,,6,39,32,19940510,20241101
6814,,04806,S70_T,S70,S70,STG,DA,MEAN,????,WMD,T,01-DEC-1976,04-APR-1988,0,,GLA,270706.569,810924.159,605193.324,1012278.034,C41S,,6,39,32,19761201,19880404
6815,,06853,S70_T,S70,S70,STG,DA,MEAN,SP01,WMD,T,16-MAY-1986,10-MAY-1994,0,,GLA,270706.569,810924.159,605193.324,1012278.034,C41S,,6,39,32,19860516,19940510
6816,,65876,S70_T,S70_T,S70,STG,DA,MEAN,DRV,WMD,T,16-MAY-1986,27-OCT-2024,0,,GLA,270706.569,810924.159,605193.324,1012278.034,C41S,,6,39,32,19860516,20241027
6817,,15764,S70_T,S70,S70,STG,DA,MEAN,TELE,WMD,T,10-MAY-1994,31-OCT-2024,0,,GLA,270706.569,810924.159,605193.324,1012278.034,C41S,,6,39,32,19940510,20241031
6818,,S1480,S71,S71,S71,STG,BK,INST,TELE,WMD,,05-APR-2000,01-NOV-2024,0,,GLA,270201.791,810416.295,632991.693,981475.838,L OKEE,,36,39,32,20000405,20241101
6819,,S1479,S71,S71,S71,STG,DA,MEAN,TELE,WMD,,05-APR-2000,05-AUG-2010,0,,GLA,270201.791,810416.295,632991.693,981475.838,L OKEE,,36,39,32,20000405,20100805
6820,,94312,S71W_T,S71W,S71W,STG,BK,INST,DRV,WMD,T,04-SEP-2008,27-OCT-2024,0,,GLA,270125.702,810411.192,633451.053,977831.296,L OKEE,,1,40,32,20080904,20241027
6821,,W3886,S71W_T,S71_T,S71W,STG,BK,INST,TELE,WMD,T,04-SEP-2008,01-NOV-2024,0,,GLA,270125.702,810411.192,633451.053,977831.296,L OKEE,,1,40,32,20080904,20241101
6822,,94313,S71W_T,S71W,S71W,STG,DA,MEAN,DRV,WMD,T,04-SEP-2008,16-OCT-2024,0,,GLA,270125.702,810411.192,633451.053,977831.296,L OKEE,,1,40,32,20080904,20241016
6823,,W3885,S71W_T,S71_T,S71W,STG,DA,MEAN,TELE,WMD,T,04-SEP-2008,31-OCT-2024,0,,GLA,270125.702,810411.192,633451.053,977831.296,L OKEE,,1,40,32,20080904,20241031
6824,,07817,S71_H,S71,S71,STG,RI,DWR,????,WMD,H,01-MAR-1988,16-APR-1998,0,,GLA,270203.878,810416.967,632932.391,981688.507,C41S,,36,39,32,19880301,19980416
6825,,IY900,S71_H,S71,S71,STG,BK,INST,2A35,WMD,H,01-DEC-1976,01-DEC-1994,0,,GLA,270203.878,810416.967,632932.391,981688.507,C41S,,36,39,32,19761201,19941201
6826,,IY902,S71_H,S71,S71,STG,BK,INST,TELE,WMD,H,15-MAR-1994,28-FEB-2011,0,,GLA,270203.878,810416.967,632932.391,981688.507,C41S,,36,39,32,19940315,20110228
6827,,S3324,S71_H,S71_H,S71,STG,BK,INST,TELE,WMD,H,23-APR-2002,01-NOV-2024,0,,GLA,270203.878,810416.967,632932.391,981688.507,C41S,,36,39,32,20020423,20241101
6828,,65879,S71_H,S71_H,S71,STG,BK,INST,DRV,WMD,H,01-DEC-1976,27-OCT-2024,0,,GLA,270203.878,810416.967,632932.391,981688.507,C41S,,36,39,32,19761201,20241027
6829,,12672,S71_H,S71,S71,STG,DA,MAX,2A35,WMD,H,01-DEC-1976,01-DEC-1994,0,,GLA,270203.878,810416.967,632932.391,981688.507,C41S,,36,39,32,19761201,19941201
6830,,13018,S71_H,S71,S71,STG,DA,MEAN,SP01,WMD,H,27-DEC-1989,31-MAR-1994,0,,GLA,270203.878,810416.967,632932.391,981688.507,C41S,,36,39,32,19891227,19940331
6831,,04810,S71_H,S71,S71,STG,DA,MEAN,????,WMD,H,01-DEC-1976,01-DEC-1994,0,,GLA,270203.878,810416.967,632932.391,981688.507,C41S,,36,39,32,19761201,19941201
6832,,15948,S71_H,S71,S71,STG,DA,MEAN,TELE,WMD,H,15-MAR-1994,28-FEB-2011,0,,GLA,270203.878,810416.967,632932.391,981688.507,C41S,,36,39,32,19940315,20110228
6833,,65878,S71_H,S71_H,S71,STG,DA,MEAN,DRV,WMD,H,01-DEC-1976,16-OCT-2024,0,,GLA,270203.878,810416.967,632932.391,981688.507,C41S,,36,39,32,19761201,20241016
6834,,S3323,S71_H,S71_H,S71,STG,DA,MEAN,TELE,WMD,H,23-APR-2002,31-OCT-2024,0,,GLA,270203.878,810416.967,632932.391,981688.507,C41S,,36,39,32,20020423,20241031
6835,,12673,S71_H,S71,S71,STG,DA,MIN,2A35,WMD,H,01-DEC-1976,01-DEC-1994,0,,GLA,270203.878,810416.967,632932.391,981688.507,C41S,,36,39,32,19761201,19941201
6836,,07818,S71_T,S71,S71,STG,RI,DWR,????,WMD,T,01-MAR-1988,16-APR-1998,0,,GLA,270200.329,810416.953,632933.414,981330.139,L OKEE,,1,40,32,19880301,19980416
6837,,OB398,S71_T,S71_T,S71,STG,BK,INST,SP01,WMD,T,27-DEC-1989,31-MAR-1994,0,,GLA,270200.329,810416.953,632933.414,981330.139,L OKEE,,1,40,32,19891227,19940331
6838,,IY904,S71_T,S71,S71,STG,BK,INST,A35,WMD,T,01-DEC-1976,01-DEC-1994,0,,GLA,270200.329,810416.953,632933.414,981330.139,L OKEE,,1,40,32,19761201,19941201
6839,,IY905,S71_T,S71,S71,STG,BK,INST,TELE,WMD,T,15-MAR-1994,28-FEB-2011,0,,GLA,270200.329,810416.953,632933.414,981330.139,L OKEE,,1,40,32,19940315,20110228
6840,,42384,S71_T,S71,S71,STG,BK,INST,DRV,WMD,T,01-DEC-1976,27-OCT-2024,0,,GLA,270200.329,810416.953,632933.414,981330.139,L OKEE,,1,40,32,19761201,20241027
6841,,S3328,S71_T,S71_T,S71,STG,BK,INST,TELE,WMD,T,23-APR-2002,01-NOV-2024,0,,GLA,270200.329,810416.953,632933.414,981330.139,L OKEE,,1,40,32,20020423,20241101
6842,,12670,S71_T,S71,S71,STG,DA,MAX,A35,WMD,T,01-DEC-1976,01-DEC-1994,0,,GLA,270200.329,810416.953,632933.414,981330.139,L OKEE,,1,40,32,19761201,19941201
6843,,15951,S71_T,S71,S71,STG,DA,MAX,TELE,WMD,T,15-MAR-1994,28-FEB-2011,0,,GLA,270200.329,810416.953,632933.414,981330.139,L OKEE,,1,40,32,19940315,20110228
6844,,13019,S71_T,S71,S71,STG,DA,MEAN,SP01,WMD,T,27-DEC-1989,31-MAR-1994,0,,GLA,270200.329,810416.953,632933.414,981330.139,L OKEE,,1,40,32,19891227,19940331
6845,,04812,S71_T,S71,S71,STG,DA,MEAN,????,WMD,T,01-DEC-1976,01-DEC-1994,0,,GLA,270200.329,810416.953,632933.414,981330.139,L OKEE,,1,40,32,19761201,19941201
6846,,15949,S71_T,S71,S71,STG,DA,MEAN,TELE,WMD,T,15-MAR-1994,28-FEB-2011,0,,GLA,270200.329,810416.953,632933.414,981330.139,L OKEE,,1,40,32,19940315,20110228
6847,,42385,S71_T,S71,S71,STG,DA,MEAN,DRV,WMD,T,01-DEC-1976,16-OCT-2024,0,,GLA,270200.329,810416.953,632933.414,981330.139,L OKEE,,1,40,32,19761201,20241016
6848,,S3327,S71_T,S71_T,S71,STG,DA,MEAN,TELE,WMD,T,23-APR-2002,31-OCT-2024,0,,GLA,270200.329,810416.953,632933.414,981330.139,L OKEE,,1,40,32,20020423,20241031
6849,,12671,S71_T,S71,S71,STG,DA,MIN,A35,WMD,T,01-DEC-1976,01-DEC-1994,0,,GLA,270200.329,810416.953,632933.414,981330.139,L OKEE,,1,40,32,19761201,19941201
6850,,15950,S71_T,S71,S71,STG,DA,MIN,TELE,WMD,T,15-MAR-1994,28-FEB-2011,0,,GLA,270200.329,810416.953,632933.414,981330.139,L OKEE,,1,40,32,19940315,20110228
6851,,94314,S72W_T,S72W,S72W,STG,BK,INST,DRV,WMD,T,03-SEP-2008,31-OCT-2024,0,,GLA,270516.647,810007.162,655519.279,1001144.686,L OKEE,,14,39,33,20080903,20241031
6852,,W4198,S72W_T,S72W_T,S72W,STG,BK,INST,TELE,WMD,T,03-SEP-2008,01-NOV-2024,0,,GLA,270516.647,810007.162,655519.279,1001144.686,L OKEE,,14,39,33,20080903,20241101
6853,,94315,S72W_T,S72W,S72W,STG,DA,MEAN,DRV,WMD,T,03-SEP-2008,20-OCT-2024,0,,GLA,270516.647,810007.162,655519.279,1001144.686,L OKEE,,14,39,33,20080903,20241020
6854,,W4197,S72W_T,S72W_T,S72W,STG,DA,MEAN,TELE,WMD,T,04-NOV-2008,31-OCT-2024,0,,GLA,270516.647,810007.162,655519.279,1001144.686,L OKEE,,14,39,33,20081104,20241031
6855,,07819,S72_H,S72,S72,STG,RI,DWR,????,WMD,H,01-MAR-1988,16-APR-1998,0,,GLA,270534.814,810023.624,654032.947,1002981.262,C40,,15,39,33,19880301,19980416
6856,,IY911,S72_H,S72,S72,STG,BK,INST,2A35,WMD,H,31-JUL-1961,03-MAR-1997,0,,GLA,270534.814,810023.624,654032.947,1002981.262,C40,,15,39,33,19610731,19970303
6857,,IY913,S72_H,S72,S72,STG,BK,INST,TELE,WMD,H,06-MAY-1994,14-MAR-2011,0,,GLA,270534.814,810023.624,654032.947,1002981.262,C40,,15,39,33,19940506,20110314
6858,,65862,S72_H,S72_H,S72,STG,BK,INST,DRV,WMD,H,31-JUL-1961,31-OCT-2024,0,,GLA,270534.814,810023.624,654032.947,1002981.262,C40,,15,39,33,19610731,20241031
6859,,O1305,S72_H,S72,S72,STG,BK,INST,TELE,WMD,H,25-APR-2002,01-NOV-2024,0,,GLA,270534.814,810023.624,654032.947,1002981.262,C40,,15,39,33,20020425,20241101
6860,,12676,S72_H,S72,S72,STG,DA,MAX,2A35,WMD,H,31-DEC-1962,03-MAR-1997,0,,GLA,270534.814,810023.624,654032.947,1002981.262,C40,,15,39,33,19621231,19970303
6861,,13021,S72_H,S72,S72,STG,DA,MEAN,SP01,WMD,H,30-NOV-1989,01-JUL-1994,0,,GLA,270534.814,810023.624,654032.947,1002981.262,C40,,15,39,33,19891130,19940701
6862,,04816,S72_H,S72,S72,STG,DA,MEAN,????,WMD,H,31-JUL-1961,03-MAR-1997,0,,GLA,270534.814,810023.624,654032.947,1002981.262,C40,,15,39,33,19610731,19970303
6863,,15768,S72_H,S72,S72,STG,DA,MEAN,TELE,WMD,H,06-MAY-1994,13-MAR-2011,0,,GLA,270534.814,810023.624,654032.947,1002981.262,C40,,15,39,33,19940506,20110313
6864,,65861,S72_H,S72_H,S72,STG,DA,MEAN,DRV,WMD,H,31-JUL-1961,20-OCT-2024,0,,GLA,270534.814,810023.624,654032.947,1002981.262,C40,,15,39,33,19610731,20241020
6865,,OB399,S72_H,S72,S72,STG,DA,MEAN,TELE,WMD,H,25-APR-2002,31-OCT-2024,0,,GLA,270534.814,810023.624,654032.947,1002981.262,C40,,15,39,33,20020425,20241031
6866,,12677,S72_H,S72,S72,STG,DA,MIN,2A35,WMD,H,31-DEC-1962,03-MAR-1997,0,,GLA,270534.814,810023.624,654032.947,1002981.262,C40,,15,39,33,19621231,19970303
6867,,WF826,S72_S,S72_S,S72,STG,BK,INST,TELE,WMD,,06-APR-2000,18-MAR-2011,0,,GLA,270533.587,810022.169,654164.466,1002857.393,C40,SPIL,15,39,33,20000406,20110318
6868,,WF825,S72_S,S72_S,S72,STG,DA,MEAN,TELE,WMD,,06-APR-2000,05-AUG-2010,0,,GLA,270533.587,810022.169,654164.466,1002857.393,C40,SPIL,15,39,33,20000406,20100805
6869,,07820,S72_T,S72,S72,STG,RI,DWR,????,WMD,T,01-MAR-1988,16-APR-1998,0,,GLA,270531.735,810021.407,654233.295,1002670.349,L OKEE,,15,39,33,19880301,19980416
6870,,IY915,S72_T,S72,S72,STG,BK,INST,A35,WMD,T,20-MAR-1962,03-MAR-1997,0,,GLA,270531.735,810021.407,654233.295,1002670.349,L OKEE,,15,39,33,19620320,19970303
6871,,IY917,S72_T,S72,S72,STG,BK,INST,TELE,WMD,T,06-MAY-1994,14-MAR-2011,0,,GLA,270531.735,810021.407,654233.295,1002670.349,L OKEE,,15,39,33,19940506,20110314
6872,,O1306,S72_T,S72,S72,STG,BK,INST,TELE,WMD,T,25-APR-2002,01-NOV-2024,0,,GLA,270531.735,810021.407,654233.295,1002670.349,L OKEE,,15,39,33,20020425,20241101
6873,,42386,S72_T,S72,S72,STG,BK,INST,DRV,WMD,T,20-MAR-1962,31-OCT-2024,0,,GLA,270531.735,810021.407,654233.295,1002670.349,L OKEE,,15,39,33,19620320,20241031
6874,,12674,S72_T,S72,S72,STG,DA,MAX,A35,WMD,T,31-DEC-1962,03-MAR-1997,0,,GLA,270531.735,810021.407,654233.295,1002670.349,L OKEE,,15,39,33,19621231,19970303
6875,,13022,S72_T,S72,S72,STG,DA,MEAN,SP01,WMD,T,05-DEC-1989,01-JUL-1994,0,,GLA,270531.735,810021.407,654233.295,1002670.349,L OKEE,,15,39,33,19891205,19940701
6876,,04818,S72_T,S72,S72,STG,DA,MEAN,????,WMD,T,20-MAR-1962,03-MAR-1997,0,,GLA,270531.735,810021.407,654233.295,1002670.349,L OKEE,,15,39,33,19620320,19970303
6877,,15767,S72_T,S72,S72,STG,DA,MEAN,TELE,WMD,T,06-MAY-1994,13-MAR-2011,0,,GLA,270531.735,810021.407,654233.295,1002670.349,L OKEE,,15,39,33,19940506,20110313
6878,,42387,S72_T,S72,S72,STG,DA,MEAN,DRV,WMD,T,20-MAR-1962,20-OCT-2024,0,,GLA,270531.735,810021.407,654233.295,1002670.349,L OKEE,,15,39,33,19620320,20241020
6879,,OB400,S72_T,S72,S72,STG,DA,MEAN,TELE,WMD,T,25-APR-2002,31-OCT-2024,0,,GLA,270531.735,810021.407,654233.295,1002670.349,L OKEE,,15,39,33,20020425,20241031
6880,,12675,S72_T,S72,S72,STG,DA,MIN,A35,WMD,T,31-DEC-1962,03-MAR-1997,0,,GLA,270531.735,810021.407,654233.295,1002670.349,L OKEE,,15,39,33,19621231,19970303
6881,,07821,S75_H,S75,S75,STG,RI,DWR,????,WMD,H,01-MAR-1988,16-APR-1998,0,,GLA,271131.7,810738.8,614740.23,1039039.281,C41N,,9,38,32,19880301,19980416
6882,,04821,S75_H,S75,S75,STG,BK,INST,????,WMD,H,15-SEP-1961,05-JAN-1989,0,,GLA,271131.7,810738.8,614740.23,1039039.281,C41N,,9,38,32,19610915,19890105
6883,,65870,S75_H,S75_H,S75,STG,BK,INST,DRV,WMD,H,15-SEP-1961,27-OCT-2024,0,,GLA,271131.7,810738.8,614740.23,1039039.281,C41N,,9,38,32,19610915,20241027
6884,,IY920,S75_H,S75,S75,STG,BK,INST,TELE,WMD,H,03-MAY-1994,01-NOV-2024,0,,GLA,271131.7,810738.8,614740.23,1039039.281,C41N,,9,38,32,19940503,20241101
6885,,04822,S75_H,S75,S75,STG,DA,MEAN,????,WMD,H,15-SEP-1961,05-JAN-1989,0,,GLA,271131.7,810738.8,614740.23,1039039.281,C41N,,9,38,32,19610915,19890105
6886,,05440,S75_H,S75,S75,STG,DA,MEAN,SP01,WMD,H,23-MAY-1986,03-MAY-1994,0,,GLA,271131.7,810738.8,614740.23,1039039.281,C41N,,9,38,32,19860523,19940503
6887,,65868,S75_H,S75_H,S75,STG,DA,MEAN,DRV,WMD,H,15-SEP-1961,27-OCT-2024,0,,GLA,271131.7,810738.8,614740.23,1039039.281,C41N,,9,38,32,19610915,20241027
6888,,15771,S75_H,S75,S75,STG,DA,MEAN,TELE,WMD,H,03-MAY-1994,31-OCT-2024,0,,GLA,271131.7,810738.8,614740.23,1039039.281,C41N,,9,38,32,19940503,20241031
6889,,07822,S75_T,S75,S75,STG,RI,DWR,????,WMD,T,01-MAR-1988,16-APR-1998,0,,GLA,271130.1,810736.4,614956.777,1038877.498,C40,,9,38,32,19880301,19980416
6890,,IY921,S75_T,S75,S75,STG,BK,INST,SP01,WMD,T,23-MAY-1986,03-MAY-1994,0,,GLA,271130.1,810736.4,614956.777,1038877.498,C40,,9,38,32,19860523,19940503
6891,,65865,S75_T,S75_T,S75,STG,BK,INST,DRV,WMD,T,23-MAY-1986,27-OCT-2024,0,,GLA,271130.1,810736.4,614956.777,1038877.498,C40,,9,38,32,19860523,20241027
6892,,IY922,S75_T,S75,S75,STG,BK,INST,TELE,WMD,T,03-MAY-1994,01-NOV-2024,0,,GLA,271130.1,810736.4,614956.777,1038877.498,C40,,9,38,32,19940503,20241101
6893,,04824,S75_T,S75,S75,STG,DA,MEAN,????,WMD,T,07-DEC-1961,01-APR-1987,0,,GLA,271130.1,810736.4,614956.777,1038877.498,C40,,9,38,32,19611207,19870401
6894,,05445,S75_T,S75,S75,STG,DA,MEAN,SP01,WMD,T,23-MAY-1986,03-MAY-1994,0,,GLA,271130.1,810736.4,614956.777,1038877.498,C40,,9,38,32,19860523,19940503
6895,,65864,S75_T,S75_T,S75,STG,DA,MEAN,DRV,WMD,T,23-MAY-1986,17-OCT-2024,0,,GLA,271130.1,810736.4,614956.777,1038877.498,C40,,9,38,32,19860523,20241017
6896,,15773,S75_T,S75,S75,STG,DA,MEAN,TELE,WMD,T,03-MAY-1994,31-OCT-2024,0,,GLA,271130.1,810736.4,614956.777,1038877.498,C40,,9,38,32,19940503,20241031
6897,,13122,S77_H,S77,S77,STG,RI,DWR,????,WMD,H,03-DEC-1990,14-APR-1998,0,,GLA,265024.656,810504.966,628544.847,911088.347,L OKEE,,12,42,32,19901203,19980414
6898,,AI204,S77_H,S77,S77,STG,BK,INST,OMD,WMD,H,17-MAY-1998,24-JUL-2003,0,,GLA,265024.656,810504.966,628544.847,911088.347,L OKEE,,12,42,32,19980517,20030724
6899,,J8188,S77_H,S77,S77,STG,DA,MEAN,OMD,WMD,H,17-MAY-1998,24-JUL-2003,0,,GLA,265024.656,810504.966,628544.847,911088.347,L OKEE,,12,42,32,19980517,20030724
6900,,13123,S77_T,S77,S77,STG,RI,DWR,????,WMD,T,03-DEC-1990,14-APR-1998,0,,GLA,265020.658,810508.891,628189.082,910684.87,HICPOCHE,,12,42,32,19901203,19980414
6901,,AI205,S77_T,S77,S77,STG,BK,INST,OMD,WMD,T,17-MAY-1998,24-JUL-2003,0,,GLA,265020.658,810508.891,628189.082,910684.87,HICPOCHE,COMB,12,42,32,19980517,20030724
6902,,JI497,S77_T,S77,S77,STG,DA,MEAN,OMD,WMD,T,17-MAY-1998,24-JUL-2003,0,,GLA,265020.658,810508.891,628189.082,910684.87,HICPOCHE,,12,42,32,19980517,20030724
6903,,13124,S78_H,S78,S78,STG,RI,DWR,????,WMD,H,03-DEC-1990,15-APR-1998,0,,GLA,264718.585,811812.896,557130.876,892409.493,EAST CAL,,26,42,30,19901203,19980415
6904,,AI206,S78_H,S78,S78,STG,BK,INST,OMD,WMD,H,17-MAY-1998,24-JUL-2003,0,,GLA,264718.585,811812.896,557130.876,892409.493,EAST CAL,,26,42,30,19980517,20030724
6905,,J8185,S78_H,S78,S78,STG,DA,MEAN,OMD,WMD,H,17-MAY-1998,24-JUL-2003,0,,GLA,264718.585,811812.896,557130.876,892409.493,EAST CAL,,26,42,30,19980517,20030724
6906,,13125,S78_T,S78,S78,STG,RI,DWR,????,WMD,T,03-DEC-1990,15-APR-1998,0,,GLA,264718.535,811815.952,556853.966,892405.153,WEST CAL,,26,42,30,19901203,19980415
6907,,AI207,S78_T,S78,S78,STG,BK,INST,OMD,WMD,T,17-MAY-1998,24-JUL-2003,0,,GLA,264718.535,811815.952,556853.966,892405.153,WEST CAL,COMB,26,42,30,19980517,20030724
6908,,J8186,S78_T,S78,S78,STG,DA,MEAN,OMD,WMD,T,17-MAY-1998,24-JUL-2003,0,,GLA,264718.535,811815.952,556853.966,892405.153,WEST CAL,,26,42,30,19980517,20030724
6909,,13126,S79_H,S79,S79,STG,RI,DWR,????,WMD,H,03-DEC-1990,14-APR-1998,0,,LEE,264322.152,814133.812,430048.764,869033.133,WEST CAL,,23,43,26,19901203,19980414
6910,,AI208,S79_H,S79,S79,STG,BK,INST,OMD,WMD,H,17-MAY-1998,24-JUL-2003,0,,LEE,264322.152,814133.812,430048.764,869033.133,WEST CAL,,23,43,26,19980517,20030724
6911,,J8191,S79_H,S79,S79,STG,DA,MEAN,OMD,WMD,H,17-MAY-1998,24-JUL-2003,0,,LEE,264322.152,814133.812,430048.764,869033.133,WEST CAL,,23,43,26,19980517,20030724
6912,,13127,S79_T,S79,S79,STG,RI,DWR,????,WMD,T,03-DEC-1990,14-APR-1998,0,,LEE,264323.594,814141.008,429397.066,869182.252,CALOOSAH,,23,43,26,19901203,19980414
6913,,AI209,S79_T,S79,S79,STG,BK,INST,OMD,WMD,T,17-MAY-1998,24-JUL-2003,0,,LEE,264323.594,814141.008,429397.066,869182.252,CALOOSAH,,23,43,26,19980517,20030724
6914,,J8192,S79_T,S79,S79,STG,DA,MEAN,OMD,WMD,T,17-MAY-1998,24-JUL-2003,0,,LEE,264323.594,814141.008,429397.066,869182.252,CALOOSAH,,23,43,26,19980517,20030724
6915,,04329,S7_H,S7,S7,STG,BK,INST,A35,WMD,H,30-DEC-1965,02-JUL-1993,0,,PAL,262008.783,803213.999,807734.097,728005.014,STA-3/4,,22,47,38,19651230,19930702
6916,,06707,S7_H,S7,S7,STG,BK,INST,TELE,WMD,H,31-MAY-1985,01-NOV-2024,0,,PAL,262008.783,803213.999,807734.097,728005.014,STA-3/4,,22,47,38,19850531,20241101
6917,,65664,S7_H,S7_H,S7,STG,BK,INST,DRV,WMD,H,30-DEC-1965,29-OCT-2024,0,,PAL,262008.783,803213.999,807734.097,728005.014,STA-3/4,,22,47,38,19651230,20241029
6918,,04330,S7_H,S7,S7,STG,DA,MEAN,A35,WMD,H,30-DEC-1965,02-JUL-1993,0,,PAL,262008.783,803213.999,807734.097,728005.014,STA-3/4,,22,47,38,19651230,19930702
6919,,65663,S7_H,S7_H,S7,STG,DA,MEAN,DRV,WMD,H,30-DEC-1965,29-OCT-2024,0,,PAL,262008.783,803213.999,807734.097,728005.014,STA-3/4,,22,47,38,19651230,20241029
6920,,06695,S7_H,S7,S7,STG,DA,MEAN,TELE,WMD,H,31-MAY-1985,31-OCT-2024,0,,PAL,262008.783,803213.999,807734.097,728005.014,STA-3/4,,22,47,38,19850531,20241031
6921,,04331,S7_T,S7,S7,STG,BK,INST,A35,WMD,T,30-DEC-1965,02-JUL-1993,0,,PAL,262007.001,803210.783,808027.325,727826.121,CA2A,,22,47,38,19651230,19930702
6922,,AP561,S7_T,S7_T,S7,STG,BK,INST,DRV,WMD,T,30-DEC-1965,29-OCT-2024,0,,PAL,262007.001,803210.783,808027.325,727826.121,CA2A,COMB,22,47,38,19651230,20241029
6923,,06708,S7_T,S7,S7,STG,BK,INST,TELE,WMD,T,31-MAY-1985,01-NOV-2024,0,,PAL,262007.001,803210.783,808027.325,727826.121,CA2A,,22,47,38,19850531,20241101
6924,,04332,S7_T,S7,S7,STG,DA,MEAN,A35,WMD,T,30-DEC-1965,02-JUL-1993,0,,PAL,262007.001,803210.783,808027.325,727826.121,CA2A,,22,47,38,19651230,19930702
6925,,AP560,S7_T,S7_T,S7,STG,DA,MEAN,DRV,WMD,T,30-DEC-1965,29-OCT-2024,0,,PAL,262007.001,803210.783,808027.325,727826.121,CA2A,COMB,22,47,38,19651230,20241029
6926,,06696,S7_T,S7,S7,STG,DA,MEAN,TELE,WMD,T,31-MAY-1985,31-OCT-2024,0,,PAL,262007.001,803210.783,808027.325,727826.121,CA2A,,22,47,38,19850531,20241031
6927,,13128,S80_H,S80,S80,STG,RI,DWR,DWR,WMD,H,03-DEC-1990,14-APR-1998,0,,MAR,270643.439,801709.013,888486.528,1010570.576,C44,,6,39,41,19901203,19980414
6928,,AI211,S80_H,S80,S80,STG,BK,INST,OMD,WMD,H,17-MAY-1998,24-JUL-2003,0,,MAR,270643.439,801709.013,888486.528,1010570.576,C44,,6,39,41,19980517,20030724
